Ph,N,P,K,Zinc,Sulfur,Soil_Type,Rainfall,Wind_Speed,Humidity_Winter,Humidity_Spring,Humidity_Summer,Humidity_Autumn,State,District,Altitude,Season,Market_Demand,Water_Availability,Crop
4.9,0.1517,6.0,186.0,1.3,16.0,other,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Bihar,Gaya,630,Kharif,6.7,156.22621453734257,Teff
5.8,0.1785,12.0,659.0,2.3,8.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Karnataka,Mysore,880,Rabi,5.2,126.3836008172958,Teff
5.9,0.2289,6.0,289.0,2.9,9.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Gaya,502,Zaid,7.2,112.12298871173424,Teff
6.0,0.0969,2.82,319.74,2.8,7.78,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Lucknow,719,Zaid,6.6,100.62180560597912,Teff
6.4,0.1209,2.0,366.0,1.7,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,748,Zaid,8.7,344.3160154488086,Teff
5.2,0.2005,5.0,277.0,0.9,22.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Bihar,Muzaffarpur,153,Kharif,7.9,156.006879593899,Teff
5.1,0.1696,3.0,275.0,1.2,17.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Maharashtra,Nagpur,312,Zaid,8.8,107.21624351481825,Teff
5.87,0.0808,3.43,182.23,0.96,6.13,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,587,Zaid,7.8,65.07282265319543,Teff
5.3,0.1591,3.0,278.0,1.3,14.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Bihar,Gaya,839,Kharif,8.6,265.60430885659287,Teff
5.2,0.1963,5.0,463.0,1.6,17.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Maharashtra,Nashik,1129,Rabi,5.3,364.0291951773284,Teff
6.4,0.2157,4.0,281.0,1.0,6.0,black,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Karnataka,Hubli,248,Kharif,9.2,313.4392069753935,Teff
5.91,0.2289,2.0,269.0,1.8,11.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Howrah,67,Kharif,8.2,340.59574096517,Teff
5.8,0.250293402,3.0,230.0,1.2,7.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Lucknow,294,Rabi,9.9,307.35053141630453,Teff
5.8,0.250293402,11.0,447.0,2.0,8.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Nagpur,282,Rabi,9.6,470.39172429151097,Teff
6.11,0.06566235,2.0,215.0,1.2,11.0,other,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Amritsar,450,Zaid,9.1,202.66489124780344,Teff
5.3,0.1425,3.0,288.0,1.1,12.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Uttar Pradesh,Agra,1009,Rabi,5.9,95.66145526408177,Teff
6.4,0.1209,5.0,146.0,0.6,6.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,92,Zaid,6.5,251.98655601748385,Teff
6.9,0.0808,10.0,259.0,2.2,6.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Amritsar,379,Rabi,5.4,277.0685097841957,Teff
6.11,0.0808,1.0,279.0,1.4,9.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Coimbatore,303,Rabi,7.6,450.938588992639,Teff
5.3,0.1346,3.0,190.0,0.8,10.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Rajasthan,Jodhpur,1060,Rabi,9.2,310.31699112897326,Teff
6.01,0.150630657,2.5,168.0,1.1,8.4,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Pune,114,Zaid,6.4,438.6398741615904,Teff
5.4,0.1686,6.0,387.0,1.3,13.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Tamil Nadu,Madurai,800,Kharif,8.1,60.28100344618949,Teff
5.3,0.1678,7.0,383.0,1.7,12.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Gujarat,Rajkot,907,Kharif,5.7,133.7554218749234,Teff
5.2,0.1411,3.0,143.0,0.7,13.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Punjab,Amritsar,428,Rabi,7.4,367.27960630291534,Teff
6.01,0.150630657,0.05,170.0,1.1,7.7,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Rajkot,556,Kharif,8.7,94.6776812029042,Teff
6.01,0.150630657,0.9,238.0,1.4,9.1,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,1086,Rabi,6.2,181.58615760286395,Teff
5.9,0.163,11.0,533.0,2.3,10.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Madhya Pradesh,Indore,299,Kharif,8.0,222.10504751464416,Teff
5.97,0.0808,2.0,203.0,1.1,14.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Madurai,92,Kharif,6.2,378.4121600479489,Teff
6.11,0.06566235,0.05,130.0,1.0,7.5,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Ahmedabad,316,Kharif,7.5,453.9861782666415,Teff
6.01,0.150630657,1.9,169.0,1.7,11.7,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jodhpur,260,Zaid,5.9,91.05719550322056,Teff
5.3,0.168,4.0,248.0,1.3,10.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Maharashtra,Nagpur,471,Kharif,6.7,305.57300077659414,Teff
6.01,0.150630657,2.6,111.0,1.2,6.9,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Kolkata,784,Zaid,7.7,82.44325547468856,Teff
5.4,0.1955,6.0,501.0,1.4,10.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Maharashtra,Nashik,641,Kharif,6.0,325.87605044436333,Teff
5.6,0.2289,1.0,188.0,1.1,12.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,885,Rabi,9.3,315.69710922549467,Teff
6.4,0.2054,9.0,286.0,2.4,6.0,black,0.91,6.01,7.586666667,8.136666667,11.43,10.15,West Bengal,Kolkata,828,Rabi,5.2,320.79316321816714,Teff
6.37,0.111842553,4.7,79.0,0.7,5.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Howrah,69,Kharif,8.5,279.654111068435,Teff
5.85,0.2289,3.0,106.0,0.9,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,177,Zaid,8.7,74.223798161883,Teff
6.01,0.150630657,2.0,123.0,1.4,7.0,other,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Bhopal,1146,Zaid,5.0,240.53764687187265,Teff
6.01,0.150630657,1.0,108.0,1.6,5.8,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Ahmedabad,227,Kharif,9.7,371.6093622574023,Teff
6.3,0.1788,8.0,606.0,2.2,8.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Coimbatore,1110,Kharif,7.2,401.65267240057375,Teff
5.9,0.1002,5.4,259.0,0.8,0.05,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Durgapur,809,Zaid,5.4,180.92527485614235,Teff
5.2,0.1767,4.0,202.0,1.7,13.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Uttar Pradesh,Lucknow,727,Rabi,7.2,93.6599127530526,Teff
5.9,0.1002,2.3,197.0,0.9,8.1,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Varanasi,174,Rabi,7.6,191.2460107956592,Teff
5.2,0.1953,8.0,454.0,1.7,10.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Bihar,Patna,807,Kharif,7.4,207.77045028701505,Teff
6.37,0.111842553,5.1,88.0,0.9,5.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Bangalore,268,Kharif,7.3,88.66272046707473,Teff
5.83,0.2289,2.0,321.0,1.5,6.0,black,1.343333333,6.06,8.566666667,9.663333333,12.73666667,11.78,West Bengal,Kolkata,400,Zaid,6.1,177.190233821942,Teff
5.2,0.1944,3.0,236.0,1.0,8.0,black,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Bihar,Gaya,601,Rabi,6.8,485.86712674383415,Teff
6.62,0.156888135,1.7,312.0,1.0,11.7,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,576,Rabi,7.7,99.8176726020829,Teff
6.37,0.111842553,2.0,118.0,1.6,7.3,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Ahmedabad,63,Kharif,7.6,260.34073456248086,Teff
5.4,0.1982,12.0,329.0,1.9,10.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Punjab,Ludhiana,653,Zaid,9.3,171.73185202218548,Teff
5.0,0.172,5.0,288.0,1.6,8.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Gujarat,Ahmedabad,561,Zaid,6.0,117.14605185546613,Teff
4.8,0.2305,4.0,173.0,1.6,7.0,black,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Gujarat,Surat,466,Zaid,9.9,255.90879296512088,Teff
6.8,0.0884,1.0,267.0,1.1,4.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Gaya,1004,Rabi,7.3,141.00508701014272,Teff
5.9,0.1002,1.0,312.0,1.3,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Patiala,676,Kharif,5.5,244.2543322142932,Teff
5.9,0.1002,0.05,304.0,1.2,5.5,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Madurai,576,Kharif,9.9,417.2248670794612,Teff
4.9,0.1771,2.0,367.0,1.2,12.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Bihar,Gaya,405,Rabi,8.0,285.25345162873043,Teff
5.68,0.076819645,1.0,154.0,1.5,5.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Bhopal,947,Zaid,5.7,492.2151302783137,Teff
5.0,0.1696,5.0,257.0,1.3,10.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Tamil Nadu,Coimbatore,422,Rabi,7.0,196.8761224679548,Teff
5.4,0.1224,3.0,289.0,1.4,7.0,black,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Karnataka,Hubli,1158,Zaid,5.1,287.1801085984848,Teff
5.68,0.076819645,0.05,100.0,1.6,2.9,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jaipur,668,Zaid,8.9,395.5160686478228,Teff
4.9,0.2279,6.0,305.0,2.5,9.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Tamil Nadu,Chennai,991,Zaid,9.4,379.0976471961561,Teff
5.7,0.1518,7.0,469.0,1.6,6.0,black,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Gujarat,Ahmedabad,846,Rabi,9.2,412.6044023066,Teff
5.4,0.3048,5.0,269.0,2.4,12.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Madhya Pradesh,Indore,945,Rabi,5.9,385.19683893336304,Teff
6.62,0.156888135,0.7,398.0,2.0,5.1,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Coimbatore,821,Rabi,8.9,186.38926380936215,Teff
6.5,0.0739,3.0,230.0,1.2,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Rajkot,119,Zaid,5.8,446.2749428047599,Teff
6.8,0.0817,1.0,271.0,1.3,5.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Udaipur,414,Rabi,5.9,318.97857284825204,Teff
5.58,0.107446046,1.3,308.0,1.8,11.3,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Hubli,503,Zaid,6.1,357.07970222170155,Teff
6.62,0.156888135,1.4,244.0,1.5,7.1,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Chennai,616,Kharif,5.6,259.7968937640428,Teff
5.58,0.107446046,1.1,317.0,0.8,10.5,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Patiala,891,Kharif,8.0,276.3649746291559,Teff
5.58,0.107446046,1.2,205.0,1.2,10.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Lucknow,263,Zaid,6.4,75.17475644881229,Teff
5.5,0.1114,5.0,310.0,1.1,9.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,West Bengal,Durgapur,689,Kharif,8.3,57.93222585914564,Teff
5.4,0.2255,6.0,216.0,1.7,6.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Bhopal,565,Kharif,8.7,146.45104600825294,Teff
5.58,0.107446046,0.05,121.0,1.0,7.1,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,83,Rabi,8.2,312.4343392474475,Teff
4.9,0.1539,2.0,252.0,2.5,14.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,733,Kharif,7.9,230.81622315903337,Teff
5.58,0.107446046,3.0,110.0,0.8,7.4,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jodhpur,529,Kharif,7.3,147.78625278708438,Teff
7.8,0.1083,3.0,333.0,1.4,4.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Bangalore,1062,Zaid,8.5,277.5305160814131,Teff
4.3,0.1997,9.0,142.0,2.3,14.0,other,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Gujarat,Rajkot,453,Kharif,8.8,131.5094595002658,Teff
7.75,0.097377506,2.5,84.0,1.4,0.05,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Surat,831,Kharif,6.1,225.82418175095825,Teff
4.8,0.1793,8.0,352.0,1.2,16.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Uttar Pradesh,Lucknow,891,Kharif,6.3,477.32358734026207,Teff
7.75,0.097377506,0.05,127.0,0.9,7.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Lucknow,1127,Zaid,8.0,237.7260773022845,Teff
6.8,0.0539,5.0,238.0,0.8,3.0,other,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Madurai,893,Zaid,5.8,209.1513451966105,Teff
5.68,0.076819645,0.8,89.0,0.6,8.3,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,902,Zaid,9.5,189.3390815860704,Teff
5.34,0.2289,2.0,182.0,0.7,10.0,red,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Maharashtra,Nagpur,589,Zaid,7.3,260.1170388033154,Teff
6.4,0.0778,3.0,370.0,1.4,4.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Bangalore,828,Zaid,6.2,456.15957840018746,Teff
6.4,0.069,3.0,508.0,0.9,4.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,639,Zaid,7.3,108.87055710283056,Teff
7.0,0.0839,7.0,359.0,1.5,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Patiala,745,Zaid,8.0,97.93804356657031,Teff
5.58,0.107446046,0.05,162.0,1.2,2.2,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Agra,824,Kharif,6.5,446.5128237246818,Teff
5.68,0.076819645,1.6,175.0,1.5,3.9,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Indore,1103,Kharif,5.4,327.7487045700948,Teff
6.4,0.0693,1.0,476.0,1.2,3.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jaipur,652,Kharif,7.5,144.77840892922114,Teff
5.0,0.1752,6.0,431.0,1.8,12.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,964,Kharif,5.4,91.023083530665,Teff
4.7,0.1801,1.2,259.0,1.6,12.4,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Gaya,157,Zaid,8.4,228.4363150488021,Teff
5.68,0.076819645,5.0,156.0,1.8,3.8,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Coimbatore,339,Rabi,5.3,286.8065674634958,Teff
6.3,0.0729,1.0,514.0,1.3,4.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,518,Rabi,10.0,462.1262612794078,Teff
6.58,0.176364723,11.4,343.0,1.3,5.9,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Surat,903,Kharif,6.4,344.97246959291897,Teff
5.4,0.1162,3.0,324.0,1.2,5.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Tamil Nadu,Chennai,1066,Rabi,9.5,320.7920237102845,Teff
6.3,0.1184,1.0,331.0,1.2,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Amritsar,859,Kharif,5.3,175.66718083516156,Teff
6.8,0.1157,7.0,260.0,1.5,5.0,other,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jodhpur,1135,Kharif,7.9,230.67659630102384,Teff
5.4,0.2177,12.0,315.0,0.9,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Amritsar,726,Rabi,9.8,175.93516916940175,Teff
5.1,0.2138,5.0,413.0,1.8,9.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Uttar Pradesh,Agra,531,Kharif,5.3,418.7242651682045,Teff
6.1,0.1779,6.0,215.0,0.8,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Agra,503,Zaid,9.2,423.1205371772075,Teff
6.6,0.1417,1.0,484.0,1.3,6.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,226,Kharif,8.9,146.0299616272605,Teff
4.7,0.1801,1.5,102.0,1.4,3.2,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Indore,780,Zaid,7.8,149.67117270322103,Teff
6.1,0.1779,2.7,113.0,0.7,3.5,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Varanasi,784,Zaid,7.0,255.73001100462756,Teff
6.7,0.092,13.0,237.0,0.8,4.0,brown,0.91,6.01,7.586666667,8.136666667,11.43,10.15,Bihar,Patna,339,Zaid,9.1,463.3937288569436,Teff
5.9,0.1711,1.0,247.0,0.8,7.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jodhpur,1106,Rabi,6.7,449.5230875483709,Teff
6.5,0.0926,16.0,181.0,0.8,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jodhpur,569,Zaid,8.9,201.0572210373248,Teff
6.6,0.1532,12.0,466.0,1.4,6.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Lucknow,278,Zaid,8.8,230.96680414309452,Teff
7.1,0.1523,123.0,890.0,3.7,7.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Nashik,1199,Zaid,7.8,246.11523180485864,Teff
6.3,0.109118423,3.0,96.0,0.6,9.3,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Bangalore,1026,Kharif,6.8,470.4611999419417,Teff
6.7,0.1084,12.0,258.0,1.3,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Agra,807,Rabi,6.8,417.4534346120309,Teff
6.09,0.145157154,5.1,265.0,0.9,2.9,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,853,Rabi,8.2,72.11796326806822,Teff
6.1,0.1779,2.5,331.0,1.0,0.05,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Surat,146,Rabi,5.9,450.8248102177714,Teff
5.3,0.1666,4.0,233.0,1.7,9.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,771,Zaid,5.1,307.7735110085327,Teff
6.3,0.109118423,2.0,139.0,1.0,5.2,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Rajkot,871,Rabi,6.4,340.602342772686,Teff
4.7,0.1801,0.05,225.0,1.3,0.05,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Surat,349,Rabi,7.3,98.65734879588128,Teff
6.76,0.106543564,1.9,166.0,0.6,3.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Hubli,124,Zaid,7.9,461.1311926244963,Teff
6.3,0.109118423,3.7,212.0,1.2,2.2,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,383,Zaid,6.2,455.1991665596569,Teff
6.3,0.109118423,9.0,231.0,1.6,2.7,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Madurai,682,Rabi,6.6,321.61559207221296,Teff
7.0,0.0932,4.0,180.0,0.6,3.0,other,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Chennai,55,Kharif,7.3,344.40270842602024,Teff
6.3,0.109118423,8.8,286.0,1.4,4.7,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Pune,886,Kharif,6.8,225.61993451030963,Teff
5.84,0.150259886,2.8,160.0,1.0,5.8,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Howrah,368,Kharif,7.1,288.00982325926327,Teff
5.3,0.1614,3.0,185.0,0.9,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,81,Rabi,5.9,279.6387600493389,Teff
5.4,0.1661,4.0,204.0,0.9,12.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Agra,126,Zaid,9.2,166.23269427882127,Teff
5.4,0.162,5.0,150.0,1.0,7.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,207,Zaid,8.2,414.8163616403623,Teff
6.1,0.1779,1.2,277.0,1.4,2.2,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Surat,381,Zaid,7.0,120.80629221923904,Teff
6.1,0.1779,7.8,80.0,0.7,0.05,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Nagpur,862,Zaid,5.2,266.5513184445688,Teff
6.7,0.1532,8.0,373.0,2.0,5.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Indore,90,Rabi,7.0,213.1936551420186,Teff
5.33,0.143733567,2.2,99.0,1.5,14.9,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Howrah,681,Kharif,6.4,385.5530205242569,Teff
4.7,0.2127,8.0,145.0,1.3,14.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Chennai,661,Zaid,7.0,139.59555858668767,Teff
5.4,0.1607,2.0,102.0,0.7,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Patna,339,Zaid,9.5,477.8803184766917,Teff
5.4,0.1451,2.0,81.0,0.8,7.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Hubli,254,Rabi,7.9,87.20728959261953,Teff
6.3,0.1071,0.05,126.0,0.8,6.2,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Bhopal,1101,Zaid,7.2,137.0086854280935,Teff
6.06,0.083567161,1.1,207.0,1.1,7.3,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,524,Rabi,5.3,271.6184575734209,Teff
6.3,0.1071,0.05,200.0,0.6,4.4,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Hubli,377,Zaid,5.0,90.60138486118537,Teff
5.5,0.0827,1.2,182.0,1.1,6.3,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,1183,Zaid,6.0,402.14104489549055,Teff
5.5,0.1267,3.0,149.0,1.1,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Nagpur,858,Kharif,5.2,337.76795595374864,Teff
6.06,0.083567161,0.05,155.0,1.0,4.9,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Chennai,202,Kharif,8.4,445.2436567266578,Teff
5.4,0.1554,1.0,165.0,0.7,11.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Rajkot,807,Zaid,6.6,105.20811046386268,Teff
5.6,0.2126,1.0,206.0,0.5,10.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Ludhiana,279,Kharif,5.8,460.62277346606186,Teff
6.59,0.064071857,1.8,194.0,1.5,10.2,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Pune,942,Rabi,10.0,443.4655317244195,Teff
6.3,0.1071,1.0,400.0,0.9,4.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Howrah,50,Zaid,8.8,171.36526664704485,Teff
6.59,0.064071857,0.05,262.0,0.8,0.05,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Rajkot,727,Zaid,7.1,60.09004770271498,Teff
6.06,0.083567161,2.9,163.0,1.3,5.5,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,502,Kharif,7.8,290.0390160841082,Teff
6.06,0.083567161,2.6,241.0,1.2,4.7,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jodhpur,654,Rabi,6.0,177.42199115811525,Teff
5.5,0.0827,2.0,121.0,0.8,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Coimbatore,231,Kharif,10.0,331.85913534303097,Teff
5.1,0.1777,3.0,137.0,0.7,11.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Durgapur,1174,Rabi,6.6,266.46013625293114,Teff
